measure_id,state_id,quarter_id,net_change
3: Natural Increase,4: South Australia,2007-Q4,1975.0
3: Natural Increase,4: South Australia,2008-Q1,2131.0
3: Natural Increase,4: South Australia,2008-Q2,1669.0
3: Natural Increase,4: South Australia,2008-Q3,1621.0
3: Natural Increase,4: South Australia,2008-Q4,1758.0
3: Natural Increase,4: South Australia,2009-Q1,1987.0
3: Natural Increase,4: South Australia,2009-Q2,1835.0
3: Natural Increase,4: South Australia,2009-Q3,1707.0
3: Natural Increase,4: South Australia,2009-Q4,1757.0
3: Natural Increase,4: South Australia,2010-Q1,2169.0
3: Natural Increase,4: South Australia,2010-Q2,1823.0
3: Natural Increase,4: South Australia,2010-Q3,1535.0
3: Natural Increase,4: South Australia,2010-Q4,1616.0
3: Natural Increase,4: South Australia,2011-Q1,2083.0
3: Natural Increase,4: South Australia,2011-Q2,1836.0
3: Natural Increase,4: South Australia,2011-Q3,1753.0
3: Natural Increase,4: South Australia,2011-Q4,1829.0
3: Natural Increase,4: South Australia,2012-Q1,2094.0
3: Natural Increase,4: South Australia,2012-Q2,1818.0
3: Natural Increase,4: South Australia,2012-Q3,1537.0
3: Natural Increase,4: South Australia,2012-Q4,1920.0
3: Natural Increase,4: South Australia,2013-Q1,2138.0
3: Natural Increase,4: South Australia,2013-Q2,1768.0
3: Natural Increase,4: South Australia,2013-Q3,1521.0
3: Natural Increase,4: South Australia,2013-Q4,1655.0
3: Natural Increase,4: South Australia,2014-Q1,2140.0
3: Natural Increase,4: South Australia,2014-Q2,1876.0
3: Natural Increase,4: South Australia,2014-Q3,1380.0
3: Natural Increase,4: South Australia,2014-Q4,1756.0
3: Natural Increase,4: South Australia,2015-Q1,1795.0
3: Natural Increase,4: South Australia,2015-Q2,1541.0
3: Natural Increase,4: South Australia,2015-Q3,1205.0
3: Natural Increase,4: South Australia,2015-Q4,1671.0
3: Natural Increase,4: South Australia,2016-Q1,1970.0
3: Natural Increase,4: South Australia,2016-Q2,1693.0
3: Natural Increase,4: South Australia,2016-Q3,1370.0
3: Natural Increase,4: South Australia,2016-Q4,1283.0
3: Natural Increase,4: South Australia,2017-Q1,1726.0
3: Natural Increase,4: South Australia,2017-Q2,1304.0
3: Natural Increase,4: South Australia,2017-Q3,922.0
3: Natural Increase,4: South Australia,2017-Q4,1110.0
3: Natural Increase,4: South Australia,2018-Q1,1736.0
3: Natural Increase,4: South Australia,2018-Q2,1263.0
3: Natural Increase,4: South Australia,2018-Q3,982.0
3: Natural Increase,4: South Australia,2018-Q4,1379.0
3: Natural Increase,4: South Australia,2019-Q1,1502.0
3: Natural Increase,4: South Australia,2019-Q2,1108.0
3: Natural Increase,4: South Australia,2019-Q3,1183.0
3: Natural Increase,4: South Australia,2019-Q4,1203.0
3: Natural Increase,4: South Australia,2020-Q1,1317.0
3: Natural Increase,4: South Australia,2020-Q2,1115.0
3: Natural Increase,4: South Australia,2020-Q3,968.0
3: Natural Increase,4: South Australia,2020-Q4,1110.0
3: Natural Increase,4: South Australia,2021-Q1,1863.0
3: Natural Increase,4: South Australia,2021-Q2,1419.0
3: Natural Increase,4: South Australia,2021-Q3,967.0
3: Natural Increase,4: South Australia,2021-Q4,1128.0
3: Natural Increase,4: South Australia,2022-Q1,1401.0
6: Net Internal Migration,8: Australian Capital Territory,1981-Q2,565.0
6: Net Internal Migration,8: Australian Capital Territory,1981-Q3,-15.0
6: Net Internal Migration,8: Australian Capital Territory,1981-Q4,-824.0
6: Net Internal Migration,8: Australian Capital Territory,1982-Q1,-42.0
6: Net Internal Migration,8: Australian Capital Territory,1982-Q2,711.0
6: Net Internal Migration,8: Australian Capital Territory,1982-Q3,-430.0
6: Net Internal Migration,8: Australian Capital Territory,1982-Q4,-98.0
6: Net Internal Migration,8: Australian Capital Territory,1983-Q1,603.0
6: Net Internal Migration,8: Australian Capital Territory,1983-Q2,913.0
6: Net Internal Migration,8: Australian Capital Territory,1983-Q3,-229.0
6: Net Internal Migration,8: Australian Capital Territory,1983-Q4,584.0
6: Net Internal Migration,8: Australian Capital Territory,1984-Q1,84.0
6: Net Internal Migration,8: Australian Capital Territory,1984-Q2,503.0
6: Net Internal Migration,8: Australian Capital Territory,1984-Q3,-153.0
6: Net Internal Migration,8: Australian Capital Territory,1984-Q4,-235.0
6: Net Internal Migration,8: Australian Capital Territory,1985-Q1,155.0
6: Net Internal Migration,8: Australian Capital Territory,1985-Q2,1402.0
6: Net Internal Migration,8: Australian Capital Territory,1985-Q3,664.0
6: Net Internal Migration,8: Australian Capital Territory,1985-Q4,966.0
6: Net Internal Migration,8: Australian Capital Territory,1986-Q1,-138.0
6: Net Internal Migration,8: Australian Capital Territory,1986-Q2,291.0
6: Net Internal Migration,8: Australian Capital Territory,1986-Q3,627.0
6: Net Internal Migration,8: Australian Capital Territory,1986-Q4,362.0
6: Net Internal Migration,8: Australian Capital Territory,1987-Q1,399.0
6: Net Internal Migration,8: Australian Capital Territory,1987-Q2,552.0
6: Net Internal Migration,8: Australian Capital Territory,1987-Q3,586.0
6: Net Internal Migration,8: Australian Capital Territory,1987-Q4,553.0
6: Net Internal Migration,8: Australian Capital Territory,1988-Q1,562.0
6: Net Internal Migration,8: Australian Capital Territory,1988-Q2,361.0
6: Net Internal Migration,8: Australian Capital Territory,1988-Q3,-341.0
6: Net Internal Migration,8: Australian Capital Territory,1988-Q4,-257.0
6: Net Internal Migration,8: Australian Capital Territory,1989-Q1,472.0
6: Net Internal Migration,8: Australian Capital Territory,1989-Q2,12.0
6: Net Internal Migration,8: Australian Capital Territory,1989-Q3,35.0
6: Net Internal Migration,8: Australian Capital Territory,1989-Q4,644.0
6: Net Internal Migration,8: Australian Capital Territory,1990-Q1,-106.0
6: Net Internal Migration,8: Australian Capital Territory,1990-Q2,757.0
6: Net Internal Migration,8: Australian Capital Territory,1990-Q3,495.0
6: Net Internal Migration,8: Australian Capital Territory,1990-Q4,636.0
6: Net Internal Migration,8: Australian Capital Territory,1991-Q1,758.0
6: Net Internal Migration,8: Australian Capital Territory,1991-Q2,1043.0
6: Net Internal Migration,8: Australian Capital Territory,1991-Q3,79.0
6: Net Internal Migration,8: Australian Capital Territory,1991-Q4,39.0
6: Net Internal Migration,8: Australian Capital Territory,1992-Q1,543.0
6: Net Internal Migration,8: Australian Capital Territory,1992-Q2,704.0
6: Net Internal Migration,8: Australian Capital Territory,1992-Q3,174.0
6: Net Internal Migration,8: Australian Capital Territory,1992-Q4,-297.0
6: Net Internal Migration,8: Australian Capital Territory,1993-Q1,1410.0
6: Net Internal Migration,8: Australian Capital Territory,1993-Q2,29.0
6: Net Internal Migration,8: Australian Capital Territory,1993-Q3,-45.0
6: Net Internal Migration,8: Australian Capital Territory,1993-Q4,-113.0
6: Net Internal Migration,8: Australian Capital Territory,1994-Q1,-284.0
6: Net Internal Migration,8: Australian Capital Territory,1994-Q2,16.0
6: Net Internal Migration,8: Australian Capital Territory,1994-Q3,-288.0
6: Net Internal Migration,8: Australian Capital Territory,1994-Q4,-187.0
6: Net Internal Migration,8: Australian Capital Territory,1995-Q1,629.0
6: Net Internal Migration,8: Australian Capital Territory,1995-Q2,-640.0
6: Net Internal Migration,8: Australian Capital Territory,1995-Q3,-196.0
6: Net Internal Migration,8: Australian Capital Territory,1995-Q4,-972.0
6: Net Internal Migration,8: Australian Capital Territory,1996-Q1,437.0
6: Net Internal Migration,8: Australian Capital Territory,1996-Q2,75.0
6: Net Internal Migration,8: Australian Capital Territory,1996-Q3,-467.0
6: Net Internal Migration,8: Australian Capital Territory,1996-Q4,-292.0
6: Net Internal Migration,8: Australian Capital Territory,1997-Q1,-688.0
6: Net Internal Migration,8: Australian Capital Territory,1997-Q2,-1023.0
6: Net Internal Migration,8: Australian Capital Territory,1997-Q3,-934.0
6: Net Internal Migration,8: Australian Capital Territory,1997-Q4,-536.0
6: Net Internal Migration,8: Australian Capital Territory,1998-Q1,-477.0
6: Net Internal Migration,8: Australian Capital Territory,1998-Q2,-35.0
6: Net Internal Migration,8: Australian Capital Territory,1998-Q3,-427.0
6: Net Internal Migration,8: Australian Capital Territory,1998-Q4,-353.0
6: Net Internal Migration,8: Australian Capital Territory,1999-Q1,54.0
6: Net Internal Migration,8: Australian Capital Territory,1999-Q2,220.0
6: Net Internal Migration,8: Australian Capital Territory,1999-Q3,-26.0
6: Net Internal Migration,8: Australian Capital Territory,1999-Q4,130.0
6: Net Internal Migration,8: Australian Capital Territory,2000-Q1,189.0
6: Net Internal Migration,8: Australian Capital Territory,2000-Q2,-384.0
6: Net Internal Migration,8: Australian Capital Territory,2000-Q3,-145.0
6: Net Internal Migration,8: Australian Capital Territory,2000-Q4,122.0
6: Net Internal Migration,8: Australian Capital Territory,2001-Q1,158.0
6: Net Internal Migration,8: Australian Capital Territory,2001-Q2,272.0
6: Net Internal Migration,8: Australian Capital Territory,2001-Q3,-342.0
6: Net Internal Migration,8: Australian Capital Territory,2001-Q4,265.0
6: Net Internal Migration,8: Australian Capital Territory,2002-Q1,161.0
6: Net Internal Migration,8: Australian Capital Territory,2002-Q2,-281.0
6: Net Internal Migration,8: Australian Capital Territory,2002-Q3,-293.0
6: Net Internal Migration,8: Australian Capital Territory,2002-Q4,35.0
6: Net Internal Migration,8: Australian Capital Territory,2003-Q1,-195.0
6: Net Internal Migration,8: Australian Capital Territory,2003-Q2,-349.0
6: Net Internal Migration,8: Australian Capital Territory,2003-Q3,-691.0
6: Net Internal Migration,8: Australian Capital Territory,2003-Q4,-579.0
6: Net Internal Migration,8: Australian Capital Territory,2004-Q1,-155.0
6: Net Internal Migration,8: Australian Capital Territory,2004-Q2,-161.0
6: Net Internal Migration,8: Australian Capital Territory,2004-Q3,-663.0
6: Net Internal Migration,8: Australian Capital Territory,2004-Q4,-152.0
6: Net Internal Migration,8: Australian Capital Territory,2005-Q1,108.0
6: Net Internal Migration,8: Australian Capital Territory,2005-Q2,-135.0
6: Net Internal Migration,8: Australian Capital Territory,2005-Q3,11.0
6: Net Internal Migration,8: Australian Capital Territory,2005-Q4,486.0
6: Net Internal Migration,8: Australian Capital Territory,2006-Q1,-463.0
6: Net Internal Migration,8: Australian Capital Territory,2006-Q2,224.0
6: Net Internal Migration,8: Australian Capital Territory,2006-Q3,158.0
6: Net Internal Migration,8: Australian Capital Territory,2006-Q4,832.0
6: Net Internal Migration,8: Australian Capital Territory,2007-Q1,506.0
6: Net Internal Migration,8: Australian Capital Territory,2007-Q2,969.0
6: Net Internal Migration,8: Australian Capital Territory,2007-Q3,-485.0
6: Net Internal Migration,8: Australian Capital Territory,2007-Q4,-98.0
6: Net Internal Migration,8: Australian Capital Territory,2008-Q1,309.0
6: Net Internal Migration,8: Australian Capital Territory,2008-Q2,534.0
6: Net Internal Migration,8: Australian Capital Territory,2008-Q3,-506.0
6: Net Internal Migration,8: Australian Capital Territory,2008-Q4,211.0
6: Net Internal Migration,8: Australian Capital Territory,2009-Q1,-27.0
6: Net Internal Migration,8: Australian Capital Territory,2009-Q2,13.0
6: Net Internal Migration,8: Australian Capital Territory,2009-Q3,-308.0
6: Net Internal Migration,8: Australian Capital Territory,2009-Q4,221.0
6: Net Internal Migration,8: Australian Capital Territory,2010-Q1,297.0
6: Net Internal Migration,8: Australian Capital Territory,2010-Q2,217.0
6: Net Internal Migration,8: Australian Capital Territory,2010-Q3,4.0
6: Net Internal Migration,8: Australian Capital Territory,2010-Q4,1222.0
6: Net Internal Migration,8: Australian Capital Territory,2011-Q1,-16.0
6: Net Internal Migration,8: Australian Capital Territory,2011-Q2,144.0
6: Net Internal Migration,8: Australian Capital Territory,2011-Q3,139.0
6: Net Internal Migration,8: Australian Capital Territory,2011-Q4,570.0
6: Net Internal Migration,8: Australian Capital Territory,2012-Q1,125.0
6: Net Internal Migration,8: Australian Capital Territory,2012-Q2,311.0
6: Net Internal Migration,8: Australian Capital Territory,2012-Q3,186.0
6: Net Internal Migration,8: Australian Capital Territory,2012-Q4,-6.0
6: Net Internal Migration,8: Australian Capital Territory,2013-Q1,65.0
6: Net Internal Migration,8: Australian Capital Territory,2013-Q2,-43.0
6: Net Internal Migration,8: Australian Capital Territory,2013-Q3,-321.0
6: Net Internal Migration,8: Australian Capital Territory,2013-Q4,529.0
6: Net Internal Migration,8: Australian Capital Territory,2014-Q1,-536.0
6: Net Internal Migration,8: Australian Capital Territory,2014-Q2,-484.0
6: Net Internal Migration,8: Australian Capital Territory,2014-Q3,-180.0
6: Net Internal Migration,8: Australian Capital Territory,2014-Q4,69.0
6: Net Internal Migration,8: Australian Capital Territory,2015-Q1,47.0
6: Net Internal Migration,8: Australian Capital Territory,2015-Q2,-39.0
6: Net Internal Migration,8: Australian Capital Territory,2015-Q3,-96.0
6: Net Internal Migration,8: Australian Capital Territory,2015-Q4,113.0
6: Net Internal Migration,8: Australian Capital Territory,2016-Q1,214.0
6: Net Internal Migration,8: Australian Capital Territory,2016-Q2,152.0
6: Net Internal Migration,8: Australian Capital Territory,2016-Q3,144.0
6: Net Internal Migration,8: Australian Capital Territory,2016-Q4,681.0
6: Net Internal Migration,8: Australian Capital Territory,2017-Q1,305.0
6: Net Internal Migration,8: Australian Capital Territory,2017-Q2,100.0
6: Net Internal Migration,8: Australian Capital Territory,2017-Q3,-188.0
6: Net Internal Migration,8: Australian Capital Territory,2017-Q4,455.0
6: Net Internal Migration,8: Australian Capital Territory,2018-Q1,122.0
6: Net Internal Migration,8: Australian Capital Territory,2018-Q2,169.0
6: Net Internal Migration,8: Australian Capital Territory,2018-Q3,-472.0
6: Net Internal Migration,8: Australian Capital Territory,2018-Q4,494.0
6: Net Internal Migration,8: Australian Capital Territory,2019-Q1,-183.0
6: Net Internal Migration,8: Australian Capital Territory,2019-Q2,-33.0
6: Net Internal Migration,8: Australian Capital Territory,2019-Q3,-422.0
6: Net Internal Migration,8: Australian Capital Territory,2019-Q4,49.0
6: Net Internal Migration,8: Australian Capital Territory,2020-Q1,-520.0
6: Net Internal Migration,8: Australian Capital Territory,2020-Q2,243.0
6: Net Internal Migration,8: Australian Capital Territory,2020-Q3,-188.0
6: Net Internal Migration,8: Australian Capital Territory,2020-Q4,384.0
6: Net Internal Migration,8: Australian Capital Territory,2021-Q1,-7.0
6: Net Internal Migration,8: Australian Capital Territory,2021-Q2,168.0
6: Net Internal Migration,8: Australian Capital Territory,2021-Q3,-1036.0
6: Net Internal Migration,8: Australian Capital Territory,2021-Q4,-926.0
6: Net Internal Migration,8: Australian Capital Territory,2022-Q1,-637.0
8: Overseas Departures,AUS: Australia,1981-Q2,19.1
8: Overseas Departures,AUS: Australia,1981-Q3,19.1
8: Overseas Departures,AUS: Australia,1981-Q4,21.7
8: Overseas Departures,AUS: Australia,1982-Q1,26.3
8: Overseas Departures,AUS: Australia,1982-Q2,20.5
8: Overseas Departures,AUS: Australia,1982-Q3,21.2
8: Overseas Departures,AUS: Australia,1982-Q4,24.3
8: Overseas Departures,AUS: Australia,1983-Q1,29.3
8: Overseas Departures,AUS: Australia,1983-Q2,22.5
8: Overseas Departures,AUS: Australia,1983-Q3,23.9
8: Overseas Departures,AUS: Australia,1983-Q4,24.8
8: Overseas Departures,AUS: Australia,1984-Q1,27.0
8: Overseas Departures,AUS: Australia,1984-Q2,23.0
8: Overseas Departures,AUS: Australia,1984-Q3,22.0
8: Overseas Departures,AUS: Australia,1984-Q4,24.4
8: Overseas Departures,AUS: Australia,1985-Q1,26.4
8: Overseas Departures,AUS: Australia,1985-Q2,22.5
8: Overseas Departures,AUS: Australia,1985-Q3,21.4
8: Overseas Departures,AUS: Australia,1985-Q4,23.1
8: Overseas Departures,AUS: Australia,1986-Q1,26.2
8: Overseas Departures,AUS: Australia,1986-Q2,21.8
8: Overseas Departures,AUS: Australia,1986-Q3,21.2
8: Overseas Departures,AUS: Australia,1986-Q4,23.2
8: Overseas Departures,AUS: Australia,1987-Q1,28.2
8: Overseas Departures,AUS: Australia,1987-Q2,22.6
8: Overseas Departures,AUS: Australia,1987-Q3,22.9
8: Overseas Departures,AUS: Australia,1987-Q4,24.0
8: Overseas Departures,AUS: Australia,1988-Q1,28.0
8: Overseas Departures,AUS: Australia,1988-Q2,24.1
8: Overseas Departures,AUS: Australia,1988-Q3,24.8
8: Overseas Departures,AUS: Australia,1988-Q4,27.9
8: Overseas Departures,AUS: Australia,1989-Q1,32.6
8: Overseas Departures,AUS: Australia,1989-Q2,27.3
8: Overseas Departures,AUS: Australia,1989-Q3,28.2
8: Overseas Departures,AUS: Australia,1989-Q4,31.9
8: Overseas Departures,AUS: Australia,1990-Q1,35.9
8: Overseas Departures,AUS: Australia,1990-Q2,32.1
8: Overseas Departures,AUS: Australia,1990-Q3,32.6
8: Overseas Departures,AUS: Australia,1990-Q4,36.9
8: Overseas Departures,AUS: Australia,1991-Q1,39.9
8: Overseas Departures,AUS: Australia,1991-Q2,32.2
8: Overseas Departures,AUS: Australia,1991-Q3,33.5
8: Overseas Departures,AUS: Australia,1991-Q4,38.1
8: Overseas Departures,AUS: Australia,1992-Q1,40.2
8: Overseas Departures,AUS: Australia,1992-Q2,32.5
8: Overseas Departures,AUS: Australia,1992-Q3,33.2
8: Overseas Departures,AUS: Australia,1992-Q4,37.7
8: Overseas Departures,AUS: Australia,1993-Q1,38.8
8: Overseas Departures,AUS: Australia,1993-Q2,31.4
8: Overseas Departures,AUS: Australia,1993-Q3,33.0
8: Overseas Departures,AUS: Australia,1993-Q4,37.3
8: Overseas Departures,AUS: Australia,1994-Q1,37.8
8: Overseas Departures,AUS: Australia,1994-Q2,32.0
8: Overseas Departures,AUS: Australia,1994-Q3,33.1
8: Overseas Departures,AUS: Australia,1994-Q4,38.9
8: Overseas Departures,AUS: Australia,1995-Q1,40.8
8: Overseas Departures,AUS: Australia,1995-Q2,32.7
8: Overseas Departures,AUS: Australia,1995-Q3,35.0
8: Overseas Departures,AUS: Australia,1995-Q4,40.8
8: Overseas Departures,AUS: Australia,1996-Q1,43.0
8: Overseas Departures,AUS: Australia,1996-Q2,34.2
8: Overseas Departures,AUS: Australia,1996-Q3,36.7
8: Overseas Departures,AUS: Australia,1996-Q4,44.3
8: Overseas Departures,AUS: Australia,1997-Q1,46.6
8: Overseas Departures,AUS: Australia,1997-Q2,38.9
8: Overseas Departures,AUS: Australia,1997-Q3,42.2
8: Overseas Departures,AUS: Australia,1997-Q4,48.8
8: Overseas Departures,AUS: Australia,1998-Q1,49.7
8: Overseas Departures,AUS: Australia,1998-Q2,45.6
8: Overseas Departures,AUS: Australia,1998-Q3,41.1
8: Overseas Departures,AUS: Australia,1998-Q4,43.2
8: Overseas Departures,AUS: Australia,1999-Q1,50.3
8: Overseas Departures,AUS: Australia,1999-Q2,40.8
8: Overseas Departures,AUS: Australia,1999-Q3,45.5
8: Overseas Departures,AUS: Australia,1999-Q4,49.0
8: Overseas Departures,AUS: Australia,2000-Q1,56.4
8: Overseas Departures,AUS: Australia,2000-Q2,46.9
8: Overseas Departures,AUS: Australia,2000-Q3,48.3
8: Overseas Departures,AUS: Australia,2000-Q4,54.4
8: Overseas Departures,AUS: Australia,2001-Q1,61.3
8: Overseas Departures,AUS: Australia,2001-Q2,48.8
8: Overseas Departures,AUS: Australia,2001-Q3,53.1
8: Overseas Departures,AUS: Australia,2001-Q4,52.9
8: Overseas Departures,AUS: Australia,2002-Q1,63.4
8: Overseas Departures,AUS: Australia,2002-Q2,50.3
8: Overseas Departures,AUS: Australia,2002-Q3,53.6
8: Overseas Departures,AUS: Australia,2002-Q4,55.7
8: Overseas Departures,AUS: Australia,2003-Q1,61.6
8: Overseas Departures,AUS: Australia,2003-Q2,48.7
8: Overseas Departures,AUS: Australia,2003-Q3,54.3
8: Overseas Departures,AUS: Australia,2003-Q4,60.3
8: Overseas Departures,AUS: Australia,2004-Q1,66.0
8: Overseas Departures,AUS: Australia,2004-Q2,56.1
8: Overseas Departures,AUS: Australia,2004-Q3,57.0
8: Overseas Departures,AUS: Australia,2004-Q4,64.6
8: Overseas Departures,AUS: Australia,2005-Q1,69.9
8: Overseas Departures,AUS: Australia,2005-Q2,57.5
8: Overseas Departures,AUS: Australia,2005-Q3,59.0
8: Overseas Departures,AUS: Australia,2005-Q4,65.4
8: Overseas Departures,AUS: Australia,2006-Q1,72.4
8: Overseas Departures,AUS: Australia,2006-Q2,61.4
8: Overseas Departures,AUS: Australia,2006-Q3,51.5
8: Overseas Departures,AUS: Australia,2006-Q4,54.4
8: Overseas Departures,AUS: Australia,2007-Q1,49.2
8: Overseas Departures,AUS: Australia,2007-Q2,49.6
8: Overseas Departures,AUS: Australia,2007-Q3,57.3
8: Overseas Departures,AUS: Australia,2007-Q4,60.4
8: Overseas Departures,AUS: Australia,2008-Q1,53.1
8: Overseas Departures,AUS: Australia,2008-Q2,53.1
8: Overseas Departures,AUS: Australia,2008-Q3,54.9
8: Overseas Departures,AUS: Australia,2008-Q4,59.1
8: Overseas Departures,AUS: Australia,2009-Q1,54.5
8: Overseas Departures,AUS: Australia,2009-Q2,51.4
8: Overseas Departures,AUS: Australia,2009-Q3,60.1
8: Overseas Departures,AUS: Australia,2009-Q4,65.9
8: Overseas Departures,AUS: Australia,2010-Q1,59.4
8: Overseas Departures,AUS: Australia,2010-Q2,56.5
8: Overseas Departures,AUS: Australia,2010-Q3,67.8
8: Overseas Departures,AUS: Australia,2010-Q4,69.4
8: Overseas Departures,AUS: Australia,2011-Q1,59.5
8: Overseas Departures,AUS: Australia,2011-Q2,54.7
8: Overseas Departures,AUS: Australia,2011-Q3,62.3
8: Overseas Departures,AUS: Australia,2011-Q4,66.3
8: Overseas Departures,AUS: Australia,2012-Q1,54.7
8: Overseas Departures,AUS: Australia,2012-Q2,52.1
8: Overseas Departures,AUS: Australia,2012-Q3,62.5
8: Overseas Departures,AUS: Australia,2012-Q4,68.8
8: Overseas Departures,AUS: Australia,2013-Q1,63.0
8: Overseas Departures,AUS: Australia,2013-Q2,57.5
8: Overseas Departures,AUS: Australia,2013-Q3,73.9
8: Overseas Departures,AUS: Australia,2013-Q4,76.0
8: Overseas Departures,AUS: Australia,2014-Q1,63.1
8: Overseas Departures,AUS: Australia,2014-Q2,63.9
8: Overseas Departures,AUS: Australia,2014-Q3,73.1
8: Overseas Departures,AUS: Australia,2014-Q4,76.3
8: Overseas Departures,AUS: Australia,2015-Q1,66.3
8: Overseas Departures,AUS: Australia,2015-Q2,65.6
8: Overseas Departures,AUS: Australia,2015-Q3,77.0
8: Overseas Departures,AUS: Australia,2015-Q4,77.6
8: Overseas Departures,AUS: Australia,2016-Q1,65.1
8: Overseas Departures,AUS: Australia,2016-Q2,63.3
8: Overseas Departures,AUS: Australia,2016-Q3,71.6
8: Overseas Departures,AUS: Australia,2016-Q4,75.9
8: Overseas Departures,AUS: Australia,2017-Q1,66.4
8: Overseas Departures,AUS: Australia,2017-Q2,63.0
8: Overseas Departures,AUS: Australia,2017-Q3,75.4
8: Overseas Departures,AUS: Australia,2017-Q4,84.9
8: Overseas Departures,AUS: Australia,2018-Q1,65.9
8: Overseas Departures,AUS: Australia,2018-Q2,63.1
8: Overseas Departures,AUS: Australia,2018-Q3,74.7
8: Overseas Departures,AUS: Australia,2018-Q4,78.5
8: Overseas Departures,AUS: Australia,2019-Q1,69.6
8: Overseas Departures,AUS: Australia,2019-Q2,86.2
8: Overseas Departures,AUS: Australia,2019-Q3,90.0
8: Overseas Departures,AUS: Australia,2019-Q4,114.4
8: Overseas Departures,AUS: Australia,2020-Q1,88.5
8: Overseas Departures,AUS: Australia,2020-Q2,21.2
8: Overseas Departures,AUS: Australia,2020-Q3,62.2
8: Overseas Departures,AUS: Australia,2020-Q4,68.4
8: Overseas Departures,AUS: Australia,2021-Q1,55.5
8: Overseas Departures,AUS: Australia,2021-Q2,44.8
8: Overseas Departures,AUS: Australia,2021-Q3,50.2
8: Overseas Departures,AUS: Australia,2021-Q4,61.5
8: Overseas Departures,AUS: Australia,2022-Q1,53.8
3: Natural Increase,2: Victoria,1981-Q2,7302.0
3: Natural Increase,2: Victoria,1981-Q3,7353.0
3: Natural Increase,2: Victoria,1981-Q4,7191.0
3: Natural Increase,2: Victoria,1982-Q1,8492.0
3: Natural Increase,2: Victoria,1982-Q2,7310.0
3: Natural Increase,2: Victoria,1982-Q3,5808.0
3: Natural Increase,2: Victoria,1982-Q4,7572.0
3: Natural Increase,2: Victoria,1983-Q1,8082.0
3: Natural Increase,2: Victoria,1983-Q2,7916.0
3: Natural Increase,2: Victoria,1983-Q3,7339.0
3: Natural Increase,2: Victoria,1983-Q4,7226.0
3: Natural Increase,2: Victoria,1984-Q1,8542.0
3: Natural Increase,2: Victoria,1984-Q2,7489.0
3: Natural Increase,2: Victoria,1984-Q3,6524.0
3: Natural Increase,2: Victoria,1984-Q4,7409.0
3: Natural Increase,2: Victoria,1985-Q1,8459.0
3: Natural Increase,2: Victoria,1985-Q2,7877.0
3: Natural Increase,2: Victoria,1985-Q3,6245.0
3: Natural Increase,2: Victoria,1985-Q4,7610.0
3: Natural Increase,2: Victoria,1986-Q1,7431.0
3: Natural Increase,2: Victoria,1986-Q2,7808.0
3: Natural Increase,2: Victoria,1986-Q3,7218.0
3: Natural Increase,2: Victoria,1986-Q4,7530.0
3: Natural Increase,2: Victoria,1987-Q1,8036.0
3: Natural Increase,2: Victoria,1987-Q2,7772.0
3: Natural Increase,2: Victoria,1987-Q3,7118.0
3: Natural Increase,2: Victoria,1987-Q4,7032.0
3: Natural Increase,2: Victoria,1988-Q1,8294.0
3: Natural Increase,2: Victoria,1988-Q2,8141.0
3: Natural Increase,2: Victoria,1988-Q3,7253.0
3: Natural Increase,2: Victoria,1988-Q4,7720.0
3: Natural Increase,2: Victoria,1989-Q1,8844.0
3: Natural Increase,2: Victoria,1989-Q2,7796.0
3: Natural Increase,2: Victoria,1989-Q3,7117.0
3: Natural Increase,2: Victoria,1989-Q4,7866.0
3: Natural Increase,2: Victoria,1990-Q1,9598.0
3: Natural Increase,2: Victoria,1990-Q2,9111.0
3: Natural Increase,2: Victoria,1990-Q3,8473.0
3: Natural Increase,2: Victoria,1990-Q4,8802.0
3: Natural Increase,2: Victoria,1991-Q1,9146.0
3: Natural Increase,2: Victoria,1991-Q2,8529.0
3: Natural Increase,2: Victoria,1991-Q3,7932.0
3: Natural Increase,2: Victoria,1991-Q4,8493.0
3: Natural Increase,2: Victoria,1992-Q1,9173.0
3: Natural Increase,2: Victoria,1992-Q2,7921.0
3: Natural Increase,2: Victoria,1992-Q3,8227.0
3: Natural Increase,2: Victoria,1992-Q4,8498.0
3: Natural Increase,2: Victoria,1993-Q1,8826.0
3: Natural Increase,2: Victoria,1993-Q2,8130.0
3: Natural Increase,2: Victoria,1993-Q3,7733.0
3: Natural Increase,2: Victoria,1993-Q4,8328.0
3: Natural Increase,2: Victoria,1994-Q1,8838.0
3: Natural Increase,2: Victoria,1994-Q2,7679.0
3: Natural Increase,2: Victoria,1994-Q3,6958.0
3: Natural Increase,2: Victoria,1994-Q4,8311.0
3: Natural Increase,2: Victoria,1995-Q1,8516.0
3: Natural Increase,2: Victoria,1995-Q2,7563.0
3: Natural Increase,2: Victoria,1995-Q3,6873.0
3: Natural Increase,2: Victoria,1995-Q4,7243.0
3: Natural Increase,2: Victoria,1996-Q1,7665.0
3: Natural Increase,2: Victoria,1996-Q2,6719.0
3: Natural Increase,2: Victoria,1996-Q3,6606.0
3: Natural Increase,2: Victoria,1996-Q4,7745.0
3: Natural Increase,2: Victoria,1997-Q1,7470.0
3: Natural Increase,2: Victoria,1997-Q2,6842.0
3: Natural Increase,2: Victoria,1997-Q3,6093.0
3: Natural Increase,2: Victoria,1997-Q4,7447.0
3: Natural Increase,2: Victoria,1998-Q1,7408.0
3: Natural Increase,2: Victoria,1998-Q2,6774.0
